,rota,atributo 1,atributo 2,correlação,correlação absoluta
795,mid,totalHeal,trueDamageDealtToChampions,-0.058082205405451434,0.058082205405451434
1177,top,kills,timeCCingOthers,-0.05804714605284424,0.05804714605284424
565,mid,assists,totalDamageTaken,0.05802092419891491,0.05802092419891491
521,sup,totalHeal,visionScore,-0.0578133534419786,0.0578133534419786
1227,top,magicalDamageTaken,neutralMinionsKilled,-0.05769034764264796,0.05769034764264796
836,jg,assists,physicalDamageDealtToChampions,-0.05738863838171412,0.05738863838171412
532,sup,totalTimeCrowdControlDealt,trueDamageDealtToChampions,0.057145190613460246,0.057145190613460246
922,jg,longestTimeSpentLiving,totalDamageDealtToChampions,-0.05698890515440382,0.05698890515440382
785,mid,totalDamageTaken,totalTimeCrowdControlDealt,-0.05679410381673362,0.05679410381673362
677,mid,magicalDamageTaken,physicalDamageDealtToChampions,0.056778599049912226,0.056778599049912226
1014,jg,physicalDamageTaken,totalDamageDealt,-0.056593829038325175,0.056593829038325175
1124,top,assists,visionScore,0.056572634486882746,0.056572634486882746
674,mid,magicDamageDealt,wardsPlaced,0.0564996745109656,0.0564996745109656
932,jg,longestTimeSpentLiving,wardsPlaced,0.05640226350733128,0.05640226350733128
1130,top,deaths,magicDamageDealt,-0.05634043741207406,0.05634043741207406
68,adc,kills,magicalDamageTaken,0.056095531921582405,0.056095531921582405
1251,top,neutralMinionsKilled,totalHeal,0.055965000742374815,0.055965000742374815
293,sup,assists,trueDamageDealt,-0.055740017182952274,0.055740017182952274
262,adc,trueDamageDealt,trueDamageTaken,0.05565567576005041,0.05565567576005041
1123,top,assists,trueDamageTaken,0.055608476345236656,0.055608476345236656
196,adc,physicalDamageTaken,visionWardsBoughtInGame,-0.05539333346146307,0.05539333346146307
514,sup,totalDamageTaken,visionWardsBoughtInGame,-0.055124835123695336,0.055124835123695336
1208,top,longestTimeSpentLiving,wardsPlaced,0.05498445234096026,0.05498445234096026
800,mid,totalMinionsKilled,totalTimeCrowdControlDealt,0.05485806565686832,0.05485806565686832
368,sup,longestTimeSpentLiving,timeCCingOthers,-0.0546505557126915,0.0546505557126915
389,sup,magicDamageDealt,totalDamageTaken,0.054190963676345405,0.054190963676345405
782,mid,totalDamageDealtToChampions,wardsPlaced,0.05417600126787378,0.05417600126787378
1250,top,neutralMinionsKilled,totalDamageTaken,-0.05362223979215658,0.05362223979215658
484,sup,timeCCingOthers,visionWardsBoughtInGame,0.05310477251835148,0.05310477251835148
36,adc,deaths,totalHeal,-0.05298226290527183,0.05298226290527183
747,mid,physicalDamageTaken,visionScore,0.05296972282186924,0.05296972282186924
264,adc,trueDamageDealt,visionWardsBoughtInGame,0.0529240594184525,0.0529240594184525
250,adc,totalMinionsKilled,trueDamageDealtToChampions,0.05277120570312058,0.05277120570312058
1341,top,totalDamageTaken,visionScore,0.05267385674213514,0.05267385674213514
845,jg,assists,trueDamageDealt,0.05246617123655143,0.05246617123655143
268,adc,trueDamageDealtToChampions,visionWardsBoughtInGame,-0.0524279428781169,0.0524279428781169
1106,top,assists,kills,0.05222201817329751,0.05222201817329751
815,mid,trueDamageDealt,visionScore,-0.05203026364461424,0.05203026364461424
1112,top,assists,physicalDamageDealtToChampions,-0.05161001775978574,0.05161001775978574
520,sup,totalHeal,trueDamageTaken,0.051518732334393254,0.051518732334393254
675,mid,magicalDamageTaken,neutralMinionsKilled,-0.05151139623869028,0.05151139623869028
554,mid,assists,kills,0.05147541250790992,0.05147541250790992
962,jg,magicalDamageTaken,trueDamageDealt,0.0511848712394385,0.0511848712394385
1311,top,timeCCingOthers,visionScore,-0.050916288320815566,0.050916288320815566
812,mid,totalTimeCrowdControlDealt,wardsPlaced,-0.05090853926011768,0.05090853926011768
1254,top,neutralMinionsKilled,trueDamageDealt,-0.050876162717925645,0.050876162717925645
1000,jg,physicalDamageDealtToChampions,timeCCingOthers,-0.050653267482185814,0.050653267482185814
635,mid,kills,visionScore,0.05052202485600783,0.05052202485600783
555,mid,assists,longestTimeSpentLiving,-0.05035001158870918,0.05035001158870918
1110,top,assists,neutralMinionsKilled,-0.050061611587970276,0.050061611587970276
1140,top,deaths,totalHeal,-0.04977615060790417,0.04977615060790417
1301,top,physicalDamageTaken,wardsPlaced,0.04963478017413913,0.04963478017413913
1223,top,magicDamageDealt,trueDamageTaken,-0.04941396875655059,0.04941396875655059
312,sup,deaths,totalHeal,-0.04914277812009105,0.04914277812009105
135,adc,magicalDamageTaken,trueDamageDealtToChampions,0.04883887552138072,0.04883887552138072
906,jg,kills,totalMinionsKilled,0.04865923694416963,0.04865923694416963
258,adc,totalTimeCrowdControlDealt,visionScore,0.04854603678253162,0.04854603678253162
192,adc,physicalDamageTaken,trueDamageDealt,0.04836789309245379,0.04836789309245379
137,adc,magicalDamageTaken,visionScore,0.04819782127659127,0.04819782127659127
1347,top,totalHeal,trueDamageDealtToChampions,-0.04775113181512174,0.04775113181512174
913,jg,kills,wardsPlaced,-0.04754982515625544,0.04754982515625544
743,mid,physicalDamageTaken,totalTimeCrowdControlDealt,-0.04738466086358623,0.04738466086358623
807,mid,totalTimeCrowdControlDealt,trueDamageDealt,-0.04727049119076792,0.04727049119076792
100,adc,longestTimeSpentLiving,trueDamageDealtToChampions,-0.04704729246798301,0.04704729246798301
1144,top,deaths,trueDamageDealtToChampions,0.04692302298499983,0.04692302298499983
680,mid,magicalDamageTaken,totalDamageDealt,0.046438188193202834,0.046438188193202834
85,adc,kills,wardsPlaced,-0.04610017688962517,0.04610017688962517
806,mid,totalMinionsKilled,wardsPlaced,0.045860985340473615,0.045860985340473615
362,sup,longestTimeSpentLiving,magicDamageDealt,-0.04585487571583535,0.04585487571583535
581,mid,deaths,physicalDamageDealt,0.04528222407753207,0.04528222407753207
702,mid,neutralMinionsKilled,trueDamageDealt,0.04527187768453892,0.04527187768453892
1026,jg,timeCCingOthers,totalDamageDealt,0.045196645134093355,0.045196645134093355
498,sup,totalDamageDealtToChampions,totalHeal,0.04508015380713508,0.04508015380713508
1196,top,longestTimeSpentLiving,timeCCingOthers,0.045014978010978,0.045014978010978
1015,jg,physicalDamageTaken,totalDamageDealtToChampions,0.044829320269238984,0.044829320269238984
828,jg,assists,deaths,-0.04479716948947476,0.04479716948947476
872,jg,deaths,wardsPlaced,-0.04469850203144763,0.04469850203144763
376,sup,longestTimeSpentLiving,trueDamageDealtToChampions,-0.044679204495460166,0.044679204495460166
426,sup,neutralMinionsKilled,trueDamageDealt,-0.04427977116934944,0.04427977116934944
1226,top,magicDamageDealt,wardsPlaced,0.04415995508846926,0.04415995508846926
802,mid,totalMinionsKilled,trueDamageDealtToChampions,0.044005551155071425,0.044005551155071425
1171,top,kills,magicDamageDealt,-0.043854694560949675,0.043854694560949675
229,adc,totalDamageDealtToChampions,visionWardsBoughtInGame,-0.04371574527813969,0.04371574527813969
1366,top,trueDamageDealt,trueDamageTaken,-0.043712884056945345,0.043712884056945345
1207,top,longestTimeSpentLiving,visionWardsBoughtInGame,0.04365706368992891,0.04365706368992891
973,jg,neutralMinionsKilled,totalDamageDealtToChampions,0.04351281503378059,0.04351281503378059
488,sup,totalDamageDealt,totalHeal,0.043431136683341066,0.043431136683341066
0,adc,assists,deaths,0.04321492467831236,0.04321492467831236
1308,top,timeCCingOthers,trueDamageDealt,0.043059520057907474,0.043059520057907474
810,mid,totalTimeCrowdControlDealt,visionScore,-0.042996254718860476,0.042996254718860476
1003,jg,physicalDamageDealtToChampions,totalDamageTaken,0.04290978464668035,0.04290978464668035
214,adc,totalDamageDealt,totalTimeCrowdControlDealt,0.042873789230824765,0.042873789230824765
232,adc,totalDamageTaken,totalMinionsKilled,-0.04264126374826665,0.04264126374826665
136,adc,magicalDamageTaken,trueDamageTaken,0.04186348726214107,0.04186348726214107
712,mid,physicalDamageDealt,totalDamageDealtToChampions,0.0417421618075634,0.0417421618075634
390,sup,magicDamageDealt,totalHeal,0.04169732151401252,0.04169732151401252
251,adc,totalMinionsKilled,trueDamageTaken,-0.04148282878349804,0.04148282878349804
127,adc,magicalDamageTaken,timeCCingOthers,0.041475198519227374,0.041475198519227374
1271,top,physicalDamageDealt,trueDamageTaken,0.04120878079270797,0.04120878079270797
865,jg,deaths,totalMinionsKilled,-0.040990938895225426,0.040990938895225426
941,jg,magicDamageDealt,totalDamageTaken,0.04093805249627175,0.04093805249627175
1133,top,deaths,physicalDamageDealt,-0.04070582667212567,0.04070582667212567
34,adc,deaths,totalDamageDealtToChampions,-0.04048310723405024,0.04048310723405024
920,jg,longestTimeSpentLiving,timeCCingOthers,0.04047963042833753,0.04047963042833753
699,mid,neutralMinionsKilled,totalHeal,-0.0404621365968027,0.0404621365968027
300,sup,deaths,kills,0.04025995474422152,0.04025995474422152
790,mid,totalDamageTaken,visionWardsBoughtInGame,-0.04017229340218917,0.04017229340218917
642,mid,longestTimeSpentLiving,physicalDamageDealtToChampions,-0.04013854609538126,0.04013854609538126
860,jg,deaths,timeCCingOthers,-0.04004916217129756,0.04004916217129756
572,mid,assists,visionScore,0.04002241084289298,0.04002241084289298
142,adc,neutralMinionsKilled,physicalDamageTaken,0.04001921750460035,0.04001921750460035
143,adc,neutralMinionsKilled,timeCCingOthers,0.03980092455735641,0.03980092455735641
990,jg,physicalDamageDealt,totalHeal,-0.039705346137813485,0.039705346137813485
1027,jg,timeCCingOthers,totalDamageDealtToChampions,0.03968622199296087,0.03968622199296087
1004,jg,physicalDamageDealtToChampions,totalHeal,-0.03950246222378173,0.03950246222378173
830,jg,assists,kills,-0.039355975881126326,0.039355975881126326
238,adc,totalDamageTaken,visionWardsBoughtInGame,-0.03920484807395434,0.03920484807395434
16,adc,assists,totalTimeCrowdControlDealt,0.03914523980855092,0.03914523980855092
908,jg,kills,trueDamageDealt,-0.03910443581542647,0.03910443581542647
243,adc,totalHeal,trueDamageDealtToChampions,0.03885884509362144,0.03885884509362144
365,sup,longestTimeSpentLiving,physicalDamageDealt,-0.03883905101576772,0.03883905101576772
1313,top,timeCCingOthers,wardsPlaced,-0.03871225467482107,0.03871225467482107
1362,top,totalTimeCrowdControlDealt,visionScore,-0.038681006360268944,0.038681006360268944
271,adc,trueDamageTaken,visionWardsBoughtInGame,-0.03831296639662178,0.03831296639662178
205,adc,timeCCingOthers,trueDamageDealtToChampions,0.038181252504953696,0.038181252504953696
278,sup,assists,kills,0.03797932967036136,0.03797932967036136
560,mid,assists,physicalDamageDealtToChampions,-0.037313358815786624,0.037313358815786624
1328,top,totalDamageDealtToChampions,totalTimeCrowdControlDealt,-0.03725975809866091,0.03725975809866091
19,adc,assists,trueDamageTaken,0.036951280748635545,0.036951280748635545
1036,jg,timeCCingOthers,visionWardsBoughtInGame,-0.03671876361272915,0.03671876361272915
1025,jg,physicalDamageTaken,wardsPlaced,-0.036508660290787615,0.036508660290787615
1078,jg,totalMinionsKilled,trueDamageDealtToChampions,-0.036106125175166814,0.036106125175166814
200,adc,timeCCingOthers,totalDamageTaken,0.035958345637006256,0.035958345637006256
1209,top,magicDamageDealt,magicalDamageTaken,0.035724045327886235,0.035724045327886235
353,sup,kills,totalHeal,0.03549399558044971,0.03549399558044971
805,mid,totalMinionsKilled,visionWardsBoughtInGame,0.03543008021813873,0.03543008021813873
519,sup,totalHeal,trueDamageDealtToChampions,0.03538232662989989,0.03538232662989989
1096,jg,trueDamageDealtToChampions,visionWardsBoughtInGame,0.035260299364717786,0.035260299364717786
793,mid,totalHeal,totalTimeCrowdControlDealt,0.03514654793602288,0.03514654793602288
586,mid,deaths,totalDamageDealtToChampions,0.034597774907864816,0.034597774907864816
618,mid,kills,longestTimeSpentLiving,-0.03375070190207145,0.03375070190207145
79,adc,kills,totalTimeCrowdControlDealt,-0.0337206031556615,0.0337206031556615
1210,top,magicDamageDealt,neutralMinionsKilled,0.03354067111891701,0.03354067111891701
742,mid,physicalDamageTaken,totalMinionsKilled,0.033274000963759834,0.033274000963759834
637,mid,kills,wardsPlaced,-0.03326252706800556,0.03326252706800556
548,sup,trueDamageTaken,wardsPlaced,-0.03300493268417454,0.03300493268417454
190,adc,physicalDamageTaken,totalMinionsKilled,-0.032969180306236114,0.032969180306236114
999,jg,physicalDamageDealtToChampions,physicalDamageTaken,0.03282996153061003,0.03282996153061003
631,mid,kills,totalTimeCrowdControlDealt,-0.03282187600763858,0.03282187600763858
617,mid,goldEarned,wardsPlaced,0.03272183554740147,0.03272183554740147
60,adc,goldEarned,trueDamageDealt,0.03254862601158392,0.03254862601158392
1163,top,goldEarned,totalTimeCrowdControlDealt,-0.032490973462037706,0.032490973462037706
781,mid,totalDamageDealtToChampions,visionWardsBoughtInGame,-0.03245456832994403,0.03245456832994403
1093,jg,trueDamageDealt,wardsPlaced,-0.032395818499829095,0.032395818499829095
1375,top,trueDamageTaken,visionWardsBoughtInGame,-0.032283357124130274,0.032283357124130274
121,adc,magicDamageDealt,visionWardsBoughtInGame,0.03202584320977118,0.03202584320977118
543,sup,trueDamageDealtToChampions,visionScore,-0.03202272062870518,0.03202272062870518
342,sup,kills,longestTimeSpentLiving,-0.031916007108325845,0.031916007108325845
455,sup,physicalDamageDealtToChampions,trueDamageDealt,-0.031887265265182145,0.031887265265182145
1337,top,totalDamageTaken,totalTimeCrowdControlDealt,-0.030958022510087935,0.030958022510087935
94,adc,longestTimeSpentLiving,totalDamageDealtToChampions,0.03078624091067932,0.03078624091067932
1019,jg,physicalDamageTaken,totalTimeCrowdControlDealt,-0.030737047235398194,0.030737047235398194
576,mid,deaths,kills,-0.030724379575912664,0.030724379575912664
1321,top,totalDamageDealt,trueDamageTaken,-0.030662981167599048,0.030662981167599048
895,jg,kills,magicDamageDealt,-0.03064829517643845,0.03064829517643845
685,mid,magicalDamageTaken,totalTimeCrowdControlDealt,-0.03063671644555521,0.03063671644555521
86,adc,longestTimeSpentLiving,magicDamageDealt,0.030431867633648704,0.030431867633648704
385,sup,magicDamageDealt,physicalDamageTaken,0.029883369599420218,0.029883369599420218
204,adc,timeCCingOthers,trueDamageDealt,0.0298644171373202,0.0298644171373202
933,jg,magicDamageDealt,magicalDamageTaken,0.02985901047011287,0.02985901047011287
1099,jg,trueDamageTaken,visionWardsBoughtInGame,0.02982965494839186,0.02982965494839186
18,adc,assists,trueDamageDealtToChampions,0.029359956352938307,0.029359956352938307
611,mid,goldEarned,totalTimeCrowdControlDealt,0.029334344333201572,0.029334344333201572
206,adc,timeCCingOthers,trueDamageTaken,-0.029125083891527945,0.029125083891527945
539,sup,trueDamageDealt,visionScore,0.029042528382412062,0.029042528382412062
736,mid,physicalDamageDealtToChampions,wardsPlaced,-0.02900938706836414,0.02900938706836414
1205,top,longestTimeSpentLiving,trueDamageTaken,-0.028915463266859457,0.028915463266859457
1062,jg,totalDamageTaken,trueDamageDealt,-0.028618137171871463,0.028618137171871463
269,adc,trueDamageDealtToChampions,wardsPlaced,0.0285271591178406,0.0285271591178406
1194,top,longestTimeSpentLiving,physicalDamageDealtToChampions,-0.028513806716284913,0.028513806716284913
90,adc,longestTimeSpentLiving,physicalDamageDealtToChampions,0.02834851608597735,0.02834851608597735
1295,top,physicalDamageTaken,totalTimeCrowdControlDealt,-0.028277961876081614,0.028277961876081614
1203,top,longestTimeSpentLiving,trueDamageDealt,0.028109024649566477,0.028109024649566477
722,mid,physicalDamageDealt,wardsPlaced,-0.028052258962283482,0.028052258962283482
1128,top,deaths,kills,-0.02793982158477034,0.02793982158477034
133,adc,magicalDamageTaken,totalTimeCrowdControlDealt,0.027637069487704113,0.027637069487704113
679,mid,magicalDamageTaken,timeCCingOthers,0.027412955825271538,0.027412955825271538
315,sup,deaths,trueDamageDealt,-0.02738263410213104,0.02738263410213104
772,mid,totalDamageDealt,wardsPlaced,-0.027222728833443764,0.027222728833443764
40,adc,deaths,trueDamageDealtToChampions,0.027108237286508016,0.027108237286508016
1056,jg,totalDamageDealtToChampions,visionScore,-0.027033763018353855,0.027033763018353855
803,mid,totalMinionsKilled,trueDamageTaken,0.02702198348675389,0.02702198348675389
989,jg,physicalDamageDealt,totalDamageTaken,-0.026930337839815858,0.026930337839815858
169,adc,physicalDamageDealt,visionWardsBoughtInGame,0.026881000860440103,0.026881000860440103
819,mid,trueDamageDealtToChampions,visionScore,0.026744618711098414,0.026744618711098414
926,jg,longestTimeSpentLiving,totalTimeCrowdControlDealt,0.02662451417470897,0.02662451417470897
690,mid,magicalDamageTaken,visionWardsBoughtInGame,-0.02659225965768866,0.02659225965768866
928,jg,longestTimeSpentLiving,trueDamageDealtToChampions,-0.02651842573922222,0.02651842573922222
1023,jg,physicalDamageTaken,visionScore,0.02648602568454921,0.02648602568454921
1151,top,goldEarned,magicDamageDealt,-0.02621198979412166,0.02621198979412166
369,sup,longestTimeSpentLiving,totalDamageDealt,0.0260885140331177,0.0260885140331177
1184,top,kills,trueDamageDealt,-0.02597355561124215,0.02597355561124215
21,adc,assists,visionWardsBoughtInGame,-0.025932612343028325,0.025932612343028325
305,sup,deaths,physicalDamageDealt,0.025776636813586534,0.025776636813586534
686,mid,magicalDamageTaken,trueDamageDealt,-0.025518508725028227,0.025518508725028227
1352,top,totalMinionsKilled,totalTimeCrowdControlDealt,0.025453561847820765,0.025453561847820765
185,adc,physicalDamageTaken,timeCCingOthers,0.02507505068057326,0.02507505068057326
558,mid,assists,neutralMinionsKilled,-0.024981615749821783,0.024981615749821783
202,adc,timeCCingOthers,totalMinionsKilled,0.024980268516803926,0.024980268516803926
1312,top,timeCCingOthers,visionWardsBoughtInGame,0.024469900321494528,0.024469900321494528
748,mid,physicalDamageTaken,visionWardsBoughtInGame,-0.024426284420718057,0.024426284420718057
155,adc,neutralMinionsKilled,wardsPlaced,0.024145147580935607,0.024145147580935607
183,adc,physicalDamageDealtToChampions,visionWardsBoughtInGame,-0.02410304146437131,0.02410304146437131
364,sup,longestTimeSpentLiving,neutralMinionsKilled,-0.024059883611418628,0.024059883611418628
1138,top,deaths,totalDamageDealtToChampions,0.024019813965881577,0.024019813965881577
574,mid,assists,wardsPlaced,-0.02398390073414086,0.02398390073414086
768,mid,totalDamageDealt,trueDamageDealtToChampions,-0.023974802870366803,0.023974802870366803
1238,top,magicalDamageTaken,trueDamageDealt,0.02395166544908794,0.02395166544908794
1084,jg,totalTimeCrowdControlDealt,trueDamageDealtToChampions,-0.023940288828266574,0.023940288828266574
304,sup,deaths,neutralMinionsKilled,0.02391613841641412,0.02391613841641412
313,sup,deaths,totalMinionsKilled,0.023817613849580702,0.023817613849580702
1224,top,magicDamageDealt,visionScore,0.023361888778866524,0.023361888778866524
1107,top,assists,longestTimeSpentLiving,0.02331032371885532,0.02331032371885532
907,jg,kills,totalTimeCrowdControlDealt,-0.02317198900105927,0.02317198900105927
441,sup,physicalDamageDealt,trueDamageDealt,-0.023108798620286915,0.023108798620286915
1361,top,totalTimeCrowdControlDealt,trueDamageTaken,-0.023104719622971743,0.023104719622971743
4,adc,assists,magicDamageDealt,-0.022988344260236847,0.022988344260236847
754,mid,timeCCingOthers,totalMinionsKilled,0.02291895971175219,0.02291895971175219
39,adc,deaths,trueDamageDealt,0.022873164852391506,0.022873164852391506
766,mid,totalDamageDealt,totalTimeCrowdControlDealt,-0.022774849629080707,0.022774849629080707
644,mid,longestTimeSpentLiving,timeCCingOthers,0.022675302123396007,0.022675302123396007
17,adc,assists,trueDamageDealt,-0.022294666024679506,0.022294666024679506
852,jg,deaths,kills,-0.022138787410460877,0.022138787410460877
1350,top,totalHeal,visionWardsBoughtInGame,0.02208506904092571,0.02208506904092571
758,mid,timeCCingOthers,trueDamageTaken,-0.022056736242535423,0.022056736242535423
84,adc,kills,visionWardsBoughtInGame,-0.02203427153759746,0.02203427153759746
1170,top,kills,longestTimeSpentLiving,-0.022011939944889976,0.022011939944889976
911,jg,kills,visionScore,0.021887161043766038,0.021887161043766038
1113,top,assists,physicalDamageTaken,0.021685226215774116,0.021685226215774116
616,mid,goldEarned,visionWardsBoughtInGame,-0.021650346174039617,0.021650346174039617
1273,top,physicalDamageDealt,visionWardsBoughtInGame,0.021649866368618854,0.021649866368618854
383,sup,magicDamageDealt,physicalDamageDealt,0.02157909629187077,0.02157909629187077
132,adc,magicalDamageTaken,totalMinionsKilled,-0.021465883152090786,0.021465883152090786
1071,jg,totalHeal,trueDamageDealtToChampions,0.02143945236697105,0.02143945236697105
834,jg,assists,neutralMinionsKilled,-0.02116004773083827,0.02116004773083827
374,sup,longestTimeSpentLiving,totalTimeCrowdControlDealt,-0.020789894670009655,0.020789894670009655
1364,top,totalTimeCrowdControlDealt,wardsPlaced,0.0204216751495626,0.0204216751495626
822,mid,trueDamageTaken,visionScore,-0.020057605468419806,0.020057605468419806
1050,jg,totalDamageDealtToChampions,totalHeal,0.019907855210650142,0.019907855210650142
167,adc,physicalDamageDealt,trueDamageTaken,0.019799346393186347,0.019799346393186347
289,sup,assists,totalDamageTaken,0.01891346717800664,0.01891346717800664
917,jg,longestTimeSpentLiving,physicalDamageDealt,-0.018642599171164124,0.018642599171164124
1287,top,physicalDamageDealtToChampions,visionWardsBoughtInGame,0.018476763288764336,0.018476763288764336
1134,top,deaths,physicalDamageDealtToChampions,0.01817657105309636,0.01817657105309636
794,mid,totalHeal,trueDamageDealt,-0.017901378208297007,0.017901378208297007
867,jg,deaths,trueDamageDealt,-0.017814478071907447,0.017814478071907447
752,mid,timeCCingOthers,totalDamageTaken,0.017755907927566032,0.017755907927566032
124,adc,magicalDamageTaken,physicalDamageDealt,-0.017704443920411452,0.017704443920411452
1097,jg,trueDamageDealtToChampions,wardsPlaced,-0.01753810295335234,0.01753810295335234
625,mid,kills,timeCCingOthers,-0.017436992385056502,0.017436992385056502
161,adc,physicalDamageDealt,totalDamageTaken,-0.017395315875096434,0.017395315875096434
665,mid,magicDamageDealt,totalDamageTaken,-0.017311346512429403,0.017311346512429403
1299,top,physicalDamageTaken,visionScore,0.01686510781280114,0.01686510781280114
99,adc,longestTimeSpentLiving,trueDamageDealt,0.016855729652508058,0.016855729652508058
80,adc,kills,trueDamageDealt,-0.016737677661658273,0.016737677661658273
257,adc,totalTimeCrowdControlDealt,trueDamageTaken,0.01672341559601421,0.01672341559601421
1192,top,longestTimeSpentLiving,neutralMinionsKilled,0.016721172071133415,0.016721172071133415
154,adc,neutralMinionsKilled,visionWardsBoughtInGame,0.016631182882000717,0.016631182882000717
641,mid,longestTimeSpentLiving,physicalDamageDealt,-0.016578661451947963,0.016578661451947963
292,sup,assists,totalTimeCrowdControlDealt,0.016317548564462065,0.016317548564462065
1242,top,magicalDamageTaken,visionWardsBoughtInGame,0.016100809211738874,0.016100809211738874
960,jg,magicalDamageTaken,totalMinionsKilled,-0.01600992719814319,0.01600992719814319
937,jg,magicDamageDealt,physicalDamageTaken,-0.01591570654223204,0.01591570654223204
1367,top,trueDamageDealt,visionScore,-0.015601981164589777,0.015601981164589777
157,adc,physicalDamageDealt,physicalDamageTaken,-0.015596926919059265,0.015596926919059265
759,mid,timeCCingOthers,visionScore,-0.015592871387314902,0.015592871387314902
281,sup,assists,magicalDamageTaken,0.015300918391129998,0.015300918391129998
547,sup,trueDamageTaken,visionWardsBoughtInGame,-0.015202491252951523,0.015202491252951523
1045,jg,totalDamageDealt,trueDamageTaken,-0.015184497569092497,0.015184497569092497
651,mid,longestTimeSpentLiving,trueDamageDealt,0.015146928719855677,0.015146928719855677
1376,top,trueDamageTaken,wardsPlaced,0.014952357932175172,0.014952357932175172
1228,top,magicalDamageTaken,physicalDamageDealt,0.014312062096108432,0.014312062096108432
584,mid,deaths,timeCCingOthers,-0.014068640422347211,0.014068640422347211
1143,top,deaths,trueDamageDealt,-0.01401644166591344,0.01401644166591344
66,adc,kills,longestTimeSpentLiving,-0.01401597257904465,0.01401597257904465
373,sup,longestTimeSpentLiving,totalMinionsKilled,-0.013913516497647525,0.013913516497647525
568,mid,assists,totalTimeCrowdControlDealt,-0.013825319521820112,0.013825319521820112
596,mid,deaths,wardsPlaced,0.013748119509380003,0.013748119509380003
1369,top,trueDamageDealt,wardsPlaced,0.01303494539500599,0.01303494539500599
692,mid,neutralMinionsKilled,physicalDamageDealt,0.01288372508958544,0.01288372508958544
59,adc,goldEarned,totalTimeCrowdControlDealt,0.012731581778926299,0.012731581778926299
1005,jg,physicalDamageDealtToChampions,totalMinionsKilled,0.012707889764318091,0.012707889764318091
413,sup,magicalDamageTaken,visionScore,-0.01228517597018378,0.01228517597018378
761,mid,timeCCingOthers,wardsPlaced,-0.011731214379358337,0.011731214379358337
272,adc,trueDamageTaken,wardsPlaced,-0.011681113949895934,0.011681113949895934
950,jg,magicDamageDealt,wardsPlaced,0.011623873221330313,0.011623873221330313
573,mid,assists,visionWardsBoughtInGame,-0.011495479345056741,0.011495479345056741
26,adc,deaths,magicDamageDealt,0.01143380922933255,0.01143380922933255
259,adc,totalTimeCrowdControlDealt,visionWardsBoughtInGame,0.011242827128678337,0.011242827128678337
1355,top,totalMinionsKilled,trueDamageTaken,0.011017104051571936,0.011017104051571936
1237,top,magicalDamageTaken,totalTimeCrowdControlDealt,-0.010972729702267836,0.010972729702267836
821,mid,trueDamageDealtToChampions,wardsPlaced,0.010640138466846952,0.010640138466846952
961,jg,magicalDamageTaken,totalTimeCrowdControlDealt,0.010573960787449883,0.010573960787449883
138,adc,magicalDamageTaken,visionWardsBoughtInGame,0.010290263137687997,0.010290263137687997
952,jg,magicalDamageTaken,physicalDamageDealt,0.010275186197839254,0.010275186197839254
1217,top,magicDamageDealt,totalDamageTaken,0.010167337137568825,0.010167337137568825
857,jg,deaths,physicalDamageDealt,-0.010083071488138654,0.010083071488138654
1126,top,assists,wardsPlaced,0.01000047695392333,0.01000047695392333
757,mid,timeCCingOthers,trueDamageDealtToChampions,0.009995676958089174,0.009995676958089174
824,mid,trueDamageTaken,wardsPlaced,0.00999497861446097,0.00999497861446097
612,mid,goldEarned,trueDamageDealt,-0.009753391917524112,0.009753391917524112
777,mid,totalDamageDealtToChampions,trueDamageDealt,-0.009577193466103272,0.009577193466103272
676,mid,magicalDamageTaken,physicalDamageDealt,0.009498328044342669,0.009498328044342669
646,mid,longestTimeSpentLiving,totalDamageDealtToChampions,-0.009445170898371916,0.009445170898371916
1253,top,neutralMinionsKilled,totalTimeCrowdControlDealt,-0.009327658284335594,0.009327658284335594
518,sup,totalHeal,trueDamageDealt,-0.00927595745238349,0.00927595745238349
965,jg,magicalDamageTaken,visionScore,0.009114304238055756,0.009114304238055756
96,adc,longestTimeSpentLiving,totalHeal,0.009089919963065973,0.009089919963065973
1125,top,assists,visionWardsBoughtInGame,0.008924312620704323,0.008924312620704323
737,mid,physicalDamageTaken,timeCCingOthers,0.008811190296234417,0.008811190296234417
1198,top,longestTimeSpentLiving,totalDamageDealtToChampions,0.00844058193224847,0.00844058193224847
929,jg,longestTimeSpentLiving,trueDamageTaken,-0.00826310672422229,0.00826310672422229
1303,top,timeCCingOthers,totalDamageDealtToChampions,0.008188086093513803,0.008188086093513803
322,sup,goldEarned,longestTimeSpentLiving,-0.00799346407037233,0.00799346407037233
776,mid,totalDamageDealtToChampions,totalTimeCrowdControlDealt,-0.007746474728841277,0.007746474728841277
983,jg,neutralMinionsKilled,wardsPlaced,0.007329945081156249,0.007329945081156249
1039,jg,totalDamageDealt,totalDamageTaken,-0.007314534905564732,0.007314534905564732
170,adc,physicalDamageDealt,wardsPlaced,0.006464093677958209,0.006464093677958209
1368,top,trueDamageDealt,visionWardsBoughtInGame,0.006448666040126855,0.006448666040126855
1338,top,totalDamageTaken,trueDamageDealt,0.00620329279659263,0.00620329279659263
798,mid,totalHeal,visionWardsBoughtInGame,-0.006168275938891937,0.006168275938891937
910,jg,kills,trueDamageTaken,0.006091526217289155,0.006091526217289155
570,mid,assists,trueDamageDealtToChampions,-0.005961461537498276,0.005961461537498276
